Cust_ID,International.Plan,Voice.Mail.Plan,X..Vmail.Messages,X..customer.Service.Calls,Churn,trainrows
3754,no,no,0,0,False.,Yes
3755,no,no,0,0,False.,Yes
3756,no,yes,14,5,False.,Yes
3757,no,no,0,1,True.,No
3758,yes,yes,23,1,False.,No
3759,no,no,0,4,False.,No
3760,no,no,0,4,True.,No
3761,no,no,0,1,False.,Yes
3762,no,no,0,1,False.,Yes
3763,no,no,0,1,False.,Yes
3764,no,no,0,3,False.,Yes
3765,no,no,0,3,False.,Yes
3766,no,yes,41,5,True.,No
3767,no,no,0,2,False.,No
3768,no,no,0,4,True.,Yes
3769,no,no,0,2,False.,Yes
3770,no,no,0,0,False.,Yes
3771,no,yes,34,3,False.,Yes
3772,no,no,0,3,False.,Yes
3773,no,yes,27,1,False.,Yes
3774,no,no,0,0,False.,Yes
3775,no,no,0,0,False.,Yes
3776,no,no,0,1,True.,Yes
3777,no,no,0,1,False.,Yes
3778,no,no,0,2,False.,Yes
3779,no,yes,39,2,False.,Yes
3780,no,no,0,1,False.,No
3781,no,no,0,2,False.,Yes
3782,no,no,0,0,True.,Yes
3783,no,no,0,2,False.,Yes
3784,no,no,0,1,False.,Yes
3785,no,no,0,1,False.,Yes
3786,no,no,0,0,False.,Yes
3787,no,no,0,1,True.,No
3788,yes,no,0,1,False.,Yes
3789,no,no,0,0,True.,Yes
3790,no,no,0,3,False.,No
3791,no,no,0,3,False.,No
3792,no,no,0,0,False.,Yes
3793,no,no,0,5,True.,No
3794,no,no,0,0,False.,No
3795,no,no,0,2,False.,Yes
3796,no,no,0,1,False.,Yes
3797,no,no,0,1,False.,No
3798,no,no,0,0,False.,Yes
3799,no,no,0,0,False.,Yes
3800,no,no,0,1,False.,Yes
3801,no,no,0,4,False.,Yes
3802,no,yes,20,1,False.,Yes
3803,no,no,0,3,True.,No
3804,no,yes,27,1,False.,Yes
3805,no,no,0,1,False.,Yes
3806,no,no,0,1,False.,Yes
3807,no,no,0,3,False.,No
3808,no,no,0,2,False.,Yes
3809,no,no,0,3,False.,Yes
3810,no,no,0,3,False.,Yes
3811,no,yes,41,1,False.,Yes
3812,no,no,0,2,False.,No
3813,no,no,0,0,False.,Yes
3814,no,no,0,3,False.,No
3815,yes,no,0,1,False.,Yes
3816,no,yes,30,2,False.,No
3817,no,no,0,0,False.,No
3818,no,yes,24,5,True.,No
3819,no,no,0,1,False.,No
3820,no,no,0,0,False.,Yes
3821,no,no,0,1,False.,No
3822,no,no,0,2,False.,Yes
3823,no,no,0,2,False.,Yes
3824,no,no,0,1,False.,Yes
3825,no,no,0,0,False.,Yes
3826,no,yes,40,1,False.,Yes
3827,no,yes,21,2,False.,Yes
3828,no,no,0,2,False.,No
3829,no,yes,22,0,False.,Yes
3830,yes,no,0,0,False.,Yes
3831,yes,no,0,1,False.,No
3832,no,yes,23,1,False.,Yes
3833,no,no,0,1,False.,Yes
3834,no,no,0,1,True.,Yes
3835,no,no,0,4,False.,Yes
3836,yes,no,0,1,False.,No
3837,no,no,0,2,False.,No
3838,no,no,0,4,False.,No
3839,no,no,0,4,True.,Yes
3840,no,no,0,0,False.,No
3841,no,yes,42,2,False.,No
3842,no,no,0,2,False.,Yes
3843,no,no,0,0,False.,Yes
3844,no,no,0,0,False.,Yes
3845,no,no,0,0,False.,No
3846,no,no,0,0,False.,Yes
3847,no,no,0,1,True.,No
3848,no,no,0,0,False.,Yes
3849,no,no,0,2,False.,No
3850,no,no,0,3,False.,Yes
3851,no,no,0,1,False.,No
3852,no,no,0,4,False.,No
3853,no,no,0,0,False.,Yes
3854,no,no,0,3,False.,Yes
3855,no,no,0,3,True.,No
3856,no,no,0,2,False.,Yes
3857,no,no,0,3,False.,No
3858,no,yes,25,1,False.,No
3859,no,yes,15,0,False.,No
3860,no,no,0,3,False.,No
3861,no,no,0,0,False.,Yes
3862,yes,yes,20,0,False.,Yes
3863,no,no,0,2,False.,No
3864,no,no,0,0,False.,Yes
3865,no,no,0,2,False.,Yes
3866,no,no,0,2,False.,No
3867,no,no,0,1,False.,Yes
3868,no,no,0,0,False.,Yes
3869,no,yes,23,1,False.,Yes
3870,yes,no,0,0,True.,Yes
3871,no,no,0,2,False.,Yes
3872,no,no,0,0,False.,Yes
3873,no,no,0,1,False.,No
3874,no,no,0,0,False.,Yes
3875,no,yes,38,4,False.,No
3876,no,no,0,2,False.,No
3877,no,no,0,1,False.,No
3878,no,yes,31,0,False.,No
3879,no,no,0,1,False.,Yes
3880,no,no,0,1,False.,Yes
3881,no,yes,19,2,False.,No
3882,no,no,0,3,False.,No
3883,no,yes,17,1,False.,No
3884,no,no,0,1,False.,No
3885,no,no,0,1,False.,Yes
3886,no,no,0,3,False.,No
3887,no,no,0,0,False.,Yes
3888,no,yes,31,3,False.,Yes
3889,no,no,0,1,False.,Yes
3890,no,no,0,1,False.,No
3891,no,yes,37,0,False.,Yes
3892,no,no,0,1,False.,Yes
3893,no,yes,33,1,True.,Yes
3894,no,yes,39,1,False.,Yes
3895,no,yes,26,2,False.,No
3896,no,no,0,2,False.,No
3897,no,yes,22,2,False.,No
3898,no,yes,28,3,False.,No
3899,no,no,0,1,False.,Yes
3900,no,yes,38,3,False.,Yes
3901,no,yes,6,4,False.,Yes
3902,no,yes,26,1,False.,Yes
3903,no,no,0,2,False.,Yes
3904,no,yes,39,1,True.,Yes
3905,no,yes,29,2,False.,Yes
3906,no,no,0,2,False.,Yes
3907,no,no,0,2,False.,Yes
3908,no,no,0,0,False.,Yes
3909,no,no,0,3,False.,Yes
3910,no,no,0,4,False.,No
3911,no,no,0,0,False.,No
3912,no,no,0,3,False.,Yes
3913,yes,yes,36,0,False.,No
3914,no,no,0,3,False.,Yes
3915,no,yes,25,2,False.,No
3916,no,no,0,2,False.,Yes
3917,no,no,0,0,False.,Yes
3918,no,no,0,3,False.,Yes
3919,no,no,0,1,False.,Yes
3920,no,no,0,2,False.,No
3921,no,no,0,2,False.,Yes
3922,no,no,0,2,False.,Yes
3923,no,no,0,0,True.,Yes
3924,no,no,0,1,False.,Yes
3925,no,no,0,2,False.,Yes
3926,no,no,0,0,False.,Yes
3927,no,yes,45,1,False.,No
3928,no,yes,33,1,False.,Yes
3929,no,no,0,1,False.,Yes
3930,yes,yes,18,2,False.,Yes
3931,no,no,0,1,False.,Yes
3932,no,no,0,3,False.,No
3933,no,no,0,2,False.,No
3934,no,yes,35,0,False.,No
3935,no,yes,30,0,False.,No
3936,no,no,0,2,False.,No
3937,no,no,0,4,False.,Yes
3938,no,no,0,2,False.,Yes
3939,no,yes,28,0,False.,Yes
3940,no,no,0,3,False.,Yes
3941,no,yes,42,3,False.,Yes
3942,no,no,0,0,True.,No
3943,no,no,0,4,False.,Yes
3944,no,yes,27,3,False.,Yes
3945,no,yes,30,2,False.,Yes
3946,no,no,0,0,False.,No
3947,no,no,0,0,False.,No
3948,no,no,0,4,True.,Yes
3949,no,yes,26,2,False.,No
3950,no,no,0,2,False.,Yes
3951,no,no,0,0,False.,No
3952,no,yes,32,6,True.,Yes
3953,no,no,0,0,True.,Yes
3954,no,yes,25,1,False.,No
3955,no,no,0,4,True.,Yes
3956,no,no,0,1,False.,No
3957,no,no,0,0,False.,No
3958,no,yes,27,1,False.,Yes
3959,no,yes,29,0,False.,No
3960,no,no,0,0,False.,Yes
3961,no,no,0,3,False.,Yes
3962,no,no,0,0,False.,Yes
3963,no,no,0,0,False.,No
3964,no,yes,42,2,False.,Yes
3965,no,no,0,1,False.,Yes
3966,no,no,0,1,False.,Yes
3967,no,no,0,1,False.,Yes
3968,no,no,0,1,False.,Yes
3969,no,no,0,3,True.,Yes
3970,no,no,0,0,False.,Yes
3971,no,no,0,3,False.,No
3972,no,yes,22,1,False.,Yes
3973,yes,no,0,1,False.,Yes
3974,no,no,0,4,True.,Yes
3975,no,no,0,1,False.,Yes
3976,yes,no,0,1,False.,Yes
3977,no,no,0,1,False.,Yes
3978,no,yes,10,2,False.,Yes
3979,no,yes,37,0,False.,Yes
3980,yes,no,0,3,False.,Yes
3981,no,yes,21,3,False.,No
3982,no,yes,21,2,False.,No
3983,no,yes,26,0,False.,Yes
3984,no,no,0,2,False.,Yes
3985,no,no,0,0,False.,Yes
3986,no,yes,29,1,False.,No
3987,no,no,0,1,False.,Yes
3988,no,no,0,0,False.,Yes
3989,no,yes,20,1,False.,Yes
3990,no,no,0,2,False.,Yes
3991,no,no,0,1,False.,No
3992,no,no,0,1,False.,Yes
3993,no,yes,22,1,False.,Yes
3994,no,no,0,1,False.,Yes
3995,no,no,0,1,False.,No
3996,no,no,0,0,False.,Yes
3997,no,no,0,0,False.,Yes
3998,no,no,0,0,False.,No
3999,no,yes,23,4,False.,No
4000,no,yes,39,0,False.,Yes
4001,no,no,0,1,False.,No
4002,no,no,0,2,True.,No
4003,no,no,0,1,False.,Yes
4004,no,no,0,2,False.,Yes
4005,no,no,0,1,False.,No
4006,no,no,0,1,False.,Yes
4007,no,no,0,1,False.,Yes
4008,no,yes,21,2,False.,Yes
4009,no,no,0,2,False.,No
4010,yes,yes,38,1,True.,No
4011,no,yes,43,2,False.,Yes
4012,no,no,0,1,False.,No
4013,no,no,0,2,False.,No
4014,no,yes,14,1,False.,Yes
4015,no,no,0,1,False.,Yes
4016,no,no,0,0,False.,Yes
4017,yes,no,0,3,True.,Yes
4018,no,yes,21,4,False.,Yes
4019,no,yes,35,5,False.,No
4020,no,yes,28,0,False.,Yes
4021,no,yes,20,4,False.,Yes
4022,no,no,0,3,False.,Yes
4023,no,no,0,0,False.,Yes
4024,yes,yes,20,3,False.,No
4025,no,no,0,1,False.,Yes
4026,no,no,0,1,False.,Yes
4027,no,yes,19,3,False.,Yes
4028,no,no,0,2,False.,Yes
4029,no,no,0,0,False.,Yes
4030,no,no,0,4,False.,Yes
4031,no,no,0,3,False.,Yes
4032,no,no,0,2,True.,Yes
4033,no,no,0,0,True.,Yes
4034,no,yes,24,0,False.,Yes
4035,yes,yes,18,3,False.,No
4036,no,no,0,0,False.,Yes
4037,no,yes,12,0,False.,Yes
4038,no,yes,41,2,False.,No
4039,no,no,0,1,False.,Yes
4040,no,no,0,2,False.,Yes
4041,no,yes,20,1,False.,Yes
4042,no,no,0,1,False.,Yes
4043,no,no,0,2,False.,Yes
4044,yes,yes,41,2,False.,No
4045,no,no,0,1,False.,Yes
4046,no,no,0,2,False.,No
4047,no,yes,22,0,False.,Yes
4048,no,no,0,1,False.,Yes
4049,no,yes,15,1,False.,Yes
4050,no,no,0,1,False.,Yes
4051,no,yes,23,1,False.,No
4052,no,no,0,1,False.,Yes
4053,no,no,0,1,False.,Yes
4054,yes,no,0,1,False.,Yes
4055,no,no,0,3,True.,Yes
4056,no,no,0,0,False.,Yes
4057,yes,no,0,0,False.,Yes
4058,no,no,0,2,False.,Yes
4059,no,yes,17,1,False.,Yes
4060,no,no,0,1,False.,Yes
4061,no,no,0,0,False.,Yes
4062,no,no,0,4,True.,Yes
4063,no,yes,33,3,False.,Yes
4064,no,no,0,1,False.,Yes
4065,no,no,0,1,False.,No
4066,no,no,0,1,False.,No
4067,no,no,0,3,True.,Yes
4068,no,no,0,0,False.,Yes
4069,no,no,0,1,False.,Yes
4070,no,no,0,0,False.,Yes
4071,yes,yes,35,1,False.,No
4072,no,no,0,1,False.,Yes
4073,no,yes,31,2,False.,Yes
4074,no,no,0,5,True.,Yes
4075,no,no,0,0,False.,No
4076,no,yes,22,2,False.,Yes
4077,no,yes,32,2,False.,Yes
4078,no,yes,23,1,False.,No
4079,yes,no,0,2,True.,Yes
4080,no,yes,16,0,False.,Yes
4081,no,no,0,1,False.,Yes
4082,yes,no,0,0,False.,No
4083,no,no,0,1,False.,Yes
4084,no,no,0,5,True.,Yes
4085,no,no,0,1,False.,Yes
4086,no,no,0,2,False.,No
4087,no,no,0,4,True.,No
4088,no,no,0,1,True.,No
4089,no,no,0,2,False.,Yes
4090,no,no,0,1,False.,Yes
4091,no,no,0,1,False.,No
4092,no,no,0,3,True.,Yes
4093,no,no,0,1,False.,No
4094,no,no,0,1,True.,Yes
4095,no,no,0,0,False.,Yes
4096,no,yes,24,2,False.,Yes
4097,no,no,0,2,False.,Yes
4098,no,no,0,1,False.,Yes
4099,no,no,0,1,False.,No
4100,no,yes,19,0,False.,No
4101,no,no,0,1,False.,Yes
4102,no,yes,28,1,False.,No
4103,yes,no,0,1,True.,Yes
4104,no,yes,23,1,False.,Yes
4105,no,yes,32,1,False.,No
4106,no,no,0,0,False.,No
4107,no,no,0,1,False.,Yes
4108,no,no,0,3,False.,Yes
4109,no,no,0,3,False.,No
4110,no,no,0,1,False.,No
4111,no,no,0,2,False.,Yes
4112,no,no,0,2,False.,Yes
4113,no,no,0,1,False.,Yes
4114,no,no,0,4,False.,No
4115,no,no,0,1,False.,Yes
4116,no,no,0,3,False.,No
4117,yes,no,0,1,False.,No
4118,no,no,0,1,False.,No
4119,yes,yes,35,5,True.,Yes
4120,no,no,0,2,False.,No
4121,no,no,0,2,False.,No
4122,yes,no,0,3,True.,Yes
4123,no,no,0,1,False.,Yes
4124,no,no,0,5,True.,No
4125,no,no,0,2,False.,No
4126,no,yes,24,3,False.,No
4127,no,no,0,3,False.,Yes
4128,no,no,0,1,True.,Yes
4129,no,yes,41,3,False.,No
4130,no,no,0,2,False.,No
4131,no,no,0,0,True.,No
4132,no,no,0,1,False.,Yes
4133,no,no,0,1,False.,Yes
4134,no,no,0,2,False.,Yes
4135,no,no,0,3,False.,No
4136,no,no,0,2,False.,Yes
4137,no,yes,26,2,False.,No
4138,no,no,0,2,False.,Yes
4139,no,no,0,0,False.,Yes
4140,yes,no,0,3,False.,No
4141,no,no,0,2,False.,Yes
4142,no,no,0,2,True.,Yes
4143,no,no,0,3,False.,No
4144,no,yes,19,1,False.,No
4145,no,yes,33,5,False.,No
4146,no,yes,21,0,False.,Yes
4147,no,yes,33,1,False.,No
4148,no,no,0,0,False.,Yes
4149,no,no,0,3,True.,No
4150,no,no,0,1,False.,Yes
4151,no,yes,31,1,False.,Yes
4152,no,no,0,3,False.,No
4153,no,yes,29,1,False.,No
4154,no,no,0,4,True.,No
4155,no,no,0,1,False.,Yes
4156,no,no,0,1,False.,Yes
4157,no,no,0,2,False.,Yes
4158,no,no,0,2,False.,No
4159,no,no,0,2,False.,No
4160,no,yes,47,1,False.,Yes
4161,no,yes,22,3,False.,Yes
4162,no,no,0,0,False.,Yes
4163,yes,yes,34,2,True.,Yes
4164,no,no,0,3,False.,Yes
4165,yes,yes,18,0,False.,Yes
4166,no,no,0,1,False.,Yes
4167,yes,no,0,2,False.,Yes
4168,no,no,0,4,True.,No
4169,no,no,0,1,False.,Yes
4170,no,no,0,2,False.,Yes
4171,no,yes,24,0,False.,No
4172,no,no,0,1,False.,No
4173,no,no,0,2,False.,No
4174,no,no,0,2,False.,No
4175,no,no,0,0,False.,No
4176,no,no,0,3,False.,Yes
4177,no,no,0,1,False.,No
4178,no,no,0,0,False.,Yes
4179,no,no,0,1,False.,Yes
4180,no,no,0,1,True.,No
4181,no,no,0,0,False.,Yes
4182,no,no,0,1,False.,Yes
4183,no,no,0,0,False.,No
4184,no,yes,39,3,False.,No
4185,no,yes,31,1,False.,No
4186,no,no,0,7,False.,Yes
4187,no,yes,40,1,False.,No
4188,yes,no,0,1,True.,Yes
4189,no,no,0,1,False.,No
4190,no,no,0,0,False.,No
4191,no,no,0,1,False.,No
4192,no,no,0,1,False.,No
4193,no,no,0,1,False.,Yes
4194,no,no,0,1,True.,Yes
4195,no,yes,18,1,False.,Yes
4196,no,no,0,0,False.,Yes
4197,no,no,0,4,False.,Yes
4198,no,no,0,1,False.,Yes
4199,no,no,0,0,False.,No
4200,no,no,0,4,False.,No
4201,yes,yes,28,0,False.,No
4202,no,no,0,1,False.,No
4203,no,no,0,2,False.,No
4204,no,no,0,1,False.,Yes
4205,no,no,0,1,False.,No
4206,no,no,0,1,False.,Yes
4207,no,no,0,0,False.,No
4208,no,no,0,3,False.,No
4209,yes,no,0,2,False.,No
4210,no,no,0,1,False.,No
4211,yes,no,0,5,False.,Yes
4212,no,no,0,1,False.,Yes
4213,no,no,0,2,True.,Yes
4214,yes,no,0,0,False.,Yes
4215,no,no,0,5,False.,Yes
4216,no,no,0,3,False.,Yes
4217,no,no,0,0,False.,No
4218,no,no,0,2,False.,Yes
4219,no,no,0,1,False.,No
4220,no,yes,23,1,False.,Yes
4221,yes,no,0,2,True.,Yes
4222,no,no,0,1,True.,Yes
4223,yes,yes,21,3,False.,No
4224,no,no,0,0,False.,Yes
4225,no,no,0,3,False.,Yes
4226,no,no,0,1,False.,Yes
4227,no,no,0,2,False.,Yes
4228,no,yes,12,0,False.,Yes
4229,no,no,0,3,False.,No
4230,no,no,0,3,False.,No
4231,no,no,0,5,True.,Yes
4232,no,no,0,0,True.,No
4233,no,no,0,6,False.,Yes
4234,no,no,0,1,False.,Yes
4235,no,no,0,1,False.,Yes
4236,no,no,0,0,True.,Yes
4237,no,no,0,1,False.,Yes
4238,no,no,0,3,True.,Yes
4239,yes,no,0,0,False.,Yes
4240,no,yes,31,2,False.,Yes
4241,no,no,0,1,True.,Yes
4242,no,no,0,1,True.,No
4243,no,no,0,3,False.,No
4244,no,no,0,3,False.,No
4245,no,no,0,0,False.,Yes
4246,no,no,0,1,False.,Yes
4247,no,no,0,1,False.,No
4248,no,no,0,2,False.,Yes
4249,no,no,0,0,False.,No
4250,no,no,0,1,False.,No
4251,no,yes,10,0,False.,Yes
4252,no,no,0,1,False.,Yes
4253,no,yes,12,1,False.,Yes
4254,yes,no,0,4,True.,No
4255,no,no,0,2,False.,Yes
4256,no,no,0,2,False.,No
4257,no,no,0,3,False.,Yes
4258,no,no,0,0,True.,Yes
4259,no,no,0,2,True.,No
4260,no,no,0,1,False.,Yes
4261,no,no,0,2,False.,Yes
4262,no,no,0,3,False.,Yes
4263,yes,no,0,0,True.,Yes
4264,no,no,0,1,False.,Yes
4265,no,no,0,2,False.,Yes
4266,no,no,0,1,True.,Yes
4267,yes,no,0,2,False.,No
4268,no,no,0,0,False.,Yes
4269,no,yes,38,0,False.,Yes
4270,no,no,0,2,False.,Yes
4271,no,yes,40,4,False.,Yes
4272,yes,yes,19,1,True.,No
4273,no,no,0,1,False.,Yes
4274,no,no,0,1,False.,Yes
4275,no,no,0,3,False.,Yes
4276,no,no,0,3,False.,No
4277,no,no,0,1,False.,Yes
4278,no,no,0,3,False.,No
4279,no,no,0,0,False.,Yes
4280,no,no,0,2,False.,Yes
4281,no,yes,28,2,False.,Yes
4282,no,no,0,1,False.,No
4283,no,yes,23,1,False.,No
4284,no,no,0,0,False.,Yes
4285,no,no,0,0,False.,Yes
4286,no,no,0,2,True.,Yes
4287,no,no,0,1,False.,Yes
4288,yes,yes,29,2,False.,Yes
4289,no,no,0,2,False.,Yes
4290,no,no,0,1,False.,Yes
4291,yes,no,0,4,True.,Yes
4292,no,no,0,2,False.,No
4293,no,yes,36,1,False.,No
4294,no,no,0,2,False.,No
4295,no,no,0,0,False.,Yes
4296,no,no,0,0,False.,Yes
4297,no,no,0,4,True.,No
4298,no,no,0,1,False.,Yes
4299,no,no,0,2,False.,Yes
4300,no,no,0,1,False.,Yes
4301,no,no,0,1,False.,No
4302,no,yes,27,3,False.,Yes
4303,no,no,0,4,True.,Yes
4304,no,no,0,1,False.,No
4305,no,no,0,0,False.,Yes
4306,no,yes,36,1,False.,Yes
4307,no,no,0,3,False.,No
4308,no,yes,20,0,False.,Yes
4309,no,no,0,0,False.,No
4310,no,no,0,1,False.,No
4311,no,no,0,0,True.,Yes
4312,no,no,0,3,True.,Yes
4313,no,no,0,1,False.,Yes
4314,yes,no,0,1,False.,Yes
4315,no,no,0,1,False.,No
4316,no,yes,29,2,False.,Yes
4317,no,no,0,0,False.,Yes
4318,no,no,0,2,False.,Yes
4319,yes,no,0,4,False.,Yes
4320,no,no,0,2,False.,No
4321,no,no,0,3,False.,Yes
4322,no,no,0,1,False.,Yes
4323,no,no,0,3,False.,No
4324,no,no,0,3,False.,No
4325,no,no,0,0,False.,No
4326,yes,no,0,3,True.,Yes
4327,no,no,0,1,False.,Yes
4328,no,no,0,3,False.,No
4329,no,no,0,0,True.,Yes
4330,yes,no,0,2,True.,Yes
4331,yes,no,0,1,True.,Yes
4332,no,no,0,3,False.,Yes
4333,no,yes,36,1,False.,Yes
4334,no,no,0,0,False.,Yes
4335,no,no,0,1,False.,No
4336,yes,no,0,0,False.,Yes
4337,no,no,0,4,True.,Yes
4338,no,no,0,1,False.,No
4339,no,no,0,0,False.,No
4340,no,yes,40,3,False.,No
4341,no,no,0,2,False.,No
4342,no,no,0,2,False.,Yes
4343,no,no,0,0,False.,Yes
4344,no,no,0,3,False.,Yes
4345,no,yes,28,1,False.,Yes
4346,no,no,0,1,False.,Yes
4347,yes,no,0,3,False.,No
4348,no,yes,26,3,False.,Yes
4349,no,no,0,3,False.,Yes
4350,no,no,0,0,False.,No
4351,no,yes,37,3,False.,Yes
4352,no,no,0,2,True.,No
4353,no,no,0,1,False.,No
4354,no,no,0,1,True.,No
4355,no,no,0,1,False.,Yes
4356,no,no,0,2,False.,Yes
4357,no,no,0,2,False.,Yes
4358,no,no,0,4,True.,Yes
4359,no,no,0,3,True.,Yes
4360,no,yes,24,2,False.,Yes
4361,no,no,0,2,False.,Yes
4362,no,no,0,0,False.,Yes
4363,no,no,0,0,False.,No
4364,no,no,0,1,False.,No
4365,no,no,0,1,True.,Yes
4366,no,no,0,2,False.,Yes
4367,no,no,0,1,False.,No
4368,no,yes,37,1,False.,Yes
4369,yes,no,0,2,True.,Yes
4370,no,yes,41,2,False.,Yes
4371,no,no,0,1,False.,Yes
4372,no,yes,37,2,False.,Yes
4373,no,no,0,0,False.,No
4374,no,yes,34,1,False.,No
4375,yes,yes,34,0,False.,Yes
4376,no,yes,46,1,False.,Yes
4377,no,no,0,0,False.,Yes
4378,no,no,0,1,False.,Yes
4379,no,no,0,3,False.,Yes
4380,no,no,0,4,False.,Yes
4381,no,no,0,3,True.,Yes
4382,no,no,0,1,False.,No
4383,no,no,0,2,False.,Yes
4384,yes,no,0,1,True.,Yes
4385,no,no,0,2,False.,Yes
4386,no,no,0,4,True.,No
4387,no,yes,26,1,False.,No
4388,no,no,0,2,False.,No
4389,no,yes,31,0,False.,Yes
4390,no,no,0,0,False.,Yes
4391,no,yes,22,1,False.,Yes
4392,no,no,0,1,False.,Yes
4393,yes,no,0,0,True.,Yes
4394,no,yes,27,0,False.,Yes
4395,no,no,0,3,True.,Yes
4396,no,no,0,0,False.,Yes
4397,no,no,0,4,True.,No
4398,yes,no,0,3,True.,Yes
4399,no,yes,33,1,False.,Yes
4400,no,yes,38,3,False.,No
4401,no,no,0,3,False.,No
4402,no,no,0,3,False.,Yes
4403,no,no,0,2,False.,Yes
4404,no,no,0,3,False.,No
4405,no,no,0,2,False.,No
4406,no,no,0,0,False.,No
4407,no,no,0,0,False.,Yes
4408,no,no,0,7,True.,Yes
4409,no,yes,24,2,False.,No
4410,yes,no,0,1,True.,No
4411,no,yes,10,1,False.,Yes
4412,yes,no,0,1,False.,No
4413,no,no,0,0,False.,Yes
4414,no,no,0,1,False.,No
4415,no,no,0,1,False.,Yes
4416,no,no,0,7,False.,No
4417,no,no,0,4,False.,Yes
4418,no,no,0,0,False.,Yes
4419,no,no,0,3,False.,Yes
4420,yes,no,0,3,False.,Yes
4421,no,no,0,1,False.,Yes
4422,no,no,0,1,False.,No
4423,no,no,0,2,False.,Yes
4424,no,no,0,1,False.,Yes
4425,yes,no,0,1,True.,No
4426,no,no,0,2,False.,Yes
4427,no,no,0,0,False.,Yes
4428,no,yes,30,2,False.,Yes
4429,yes,no,0,1,True.,Yes
4430,no,no,0,2,False.,Yes
4431,no,no,0,0,True.,Yes
4432,no,no,0,2,False.,Yes
4433,no,no,0,1,True.,Yes
4434,no,no,0,1,False.,Yes
4435,no,no,0,0,False.,No
4436,no,no,0,2,False.,No
4437,no,yes,33,0,False.,Yes
4438,yes,no,0,2,True.,No
4439,no,yes,45,0,False.,Yes
4440,no,no,0,3,False.,No
4441,no,no,0,1,False.,Yes
4442,no,yes,37,1,False.,Yes
4443,no,no,0,3,False.,Yes
4444,no,no,0,2,False.,Yes
4445,no,yes,38,3,False.,Yes
4446,no,no,0,0,False.,No
4447,no,no,0,6,False.,Yes
4448,no,no,0,1,False.,Yes
4449,no,no,0,2,False.,Yes
4450,no,yes,17,1,False.,No
4451,no,no,0,2,False.,Yes
4452,no,no,0,1,False.,No
4453,no,no,0,1,False.,No
4454,no,no,0,0,False.,No
4455,no,no,0,3,False.,Yes
4456,yes,no,0,4,True.,Yes
4457,no,no,0,2,False.,Yes
4458,no,no,0,2,False.,Yes
4459,no,no,0,1,False.,Yes
4460,no,no,0,1,False.,Yes
4461,no,no,0,1,False.,No
4462,no,no,0,1,False.,No
4463,no,yes,24,1,False.,Yes
4464,no,no,0,1,False.,Yes
4465,yes,no,0,2,False.,Yes
4466,no,no,0,2,False.,No
4467,yes,no,0,4,True.,No
4468,no,yes,38,4,False.,Yes
4469,no,no,0,3,False.,Yes
4470,no,yes,43,2,False.,Yes
4471,no,no,0,1,True.,Yes
4472,yes,no,0,3,True.,Yes
4473,no,no,0,1,False.,Yes
4474,no,no,0,1,False.,No
4475,no,no,0,3,False.,Yes
4476,no,no,0,0,False.,Yes
4477,no,yes,25,1,True.,No
4478,no,no,0,4,False.,Yes
4479,no,no,0,0,False.,No
4480,no,yes,34,4,False.,Yes
4481,no,no,0,0,False.,Yes
4482,no,yes,31,4,False.,Yes
4483,no,no,0,1,False.,Yes
4484,no,no,0,4,True.,No
4485,no,yes,39,1,False.,Yes
4486,no,yes,32,2,False.,No
4487,yes,no,0,2,True.,Yes
4488,no,no,0,0,False.,Yes
4489,no,yes,21,1,False.,Yes
4490,no,no,0,2,False.,Yes
4491,no,yes,25,3,False.,Yes
4492,no,yes,23,0,False.,Yes
4493,no,no,0,3,False.,No
4494,no,no,0,0,False.,Yes
4495,no,no,0,3,False.,Yes
4496,no,no,0,1,False.,Yes
4497,no,yes,37,1,False.,Yes
4498,no,no,0,1,False.,No
4499,no,no,0,1,False.,Yes
4500,no,no,0,0,False.,No
4501,no,no,0,2,False.,No
4502,no,no,0,1,False.,No
4503,yes,no,0,2,False.,Yes
4504,no,no,0,0,False.,Yes
4505,no,yes,24,4,True.,No
4506,no,no,0,4,False.,No
4507,yes,no,0,7,True.,Yes
4508,no,no,0,2,False.,No
4509,no,no,0,3,False.,No
4510,no,yes,33,0,False.,Yes
4511,no,no,0,2,False.,Yes
4512,no,no,0,0,True.,Yes
4513,no,no,0,1,False.,Yes
4514,no,no,0,3,False.,Yes
4515,no,yes,39,2,False.,Yes
4516,no,no,0,0,False.,Yes
4517,no,yes,40,2,False.,No
4518,no,yes,34,5,False.,Yes
4519,no,no,0,0,False.,Yes
4520,no,no,0,2,False.,Yes
4521,no,no,0,1,False.,Yes
4522,no,no,0,4,True.,No
4523,no,yes,35,2,False.,No
4524,no,yes,26,2,False.,Yes
4525,no,yes,33,2,False.,Yes
4526,no,no,0,4,False.,Yes
4527,no,no,0,1,False.,No
4528,no,no,0,1,False.,Yes
4529,no,yes,42,3,False.,No
4530,no,no,0,2,False.,Yes
4531,no,no,0,2,False.,Yes
4532,no,no,0,1,False.,No
4533,no,yes,31,1,False.,No
4534,no,no,0,3,False.,No
4535,no,no,0,2,False.,Yes
4536,no,no,0,3,False.,Yes
4537,no,no,0,2,False.,No
4538,yes,no,0,0,True.,Yes
4539,no,no,0,0,False.,Yes
4540,no,yes,37,0,False.,Yes
4541,no,yes,33,1,False.,No
4542,no,no,0,2,False.,Yes
4543,no,no,0,2,False.,Yes
